feature_a,feature_b,cluster_eda_a,cluster_eda_b,mismo_cluster_eda,fusionado_en_P,ambas_en_51,pearson_r,pearson_abs,spearman_abs,H_x,H_y,H_xy,bins_x,bins_y,mi_bits,bias_bits,mi_corr_bits,nmi_sqrt,nmi_max,u_x_given_y,u_y_given_x,r_info,g_stat,g_dof,g_pvalue,mi_ref_gauss_bits,gauss_ratio,nmi_sqrt_B10,nmi_max_B10,r_info_B10,mi_corr_bits_B10,mi_ref_gauss_bits_B10,gauss_ratio_B10,bins_x_B10,bins_y_B10,nmi_sqrt_B50,nmi_max_B50,r_info_B50,mi_corr_bits_B50,mi_ref_gauss_bits_B50,gauss_ratio_B50,bins_x_B50,bins_y_B50,nmi_sqrt_qcut20,nmi_max_qcut20,r_info_qcut20,mi_corr_bits_qcut20,mi_ref_gauss_bits_qcut20,gauss_ratio_qcut20,bins_x_qcut20,bins_y_qcut20,ksg_mi_nats,ksg_r_info
Bwd Bulk Rate Avg,Subflow Bwd Bytes,,0.0,False,False,False,0.5018455597848109,0.5018455597848109,0.5052785802284772,0.8013959492392648,4.060089918357669,4.5322078399569135,4,18,0.32927802764001957,1.7518264599577133e-05,0.32926050937542,0.1825358818503153,0.08109685154672829,0.41085871433212845,0.08109685154672829,0.6053697829365495,958558.7592136131,51,0.0,0.4501714483048825,0.7314113558628568,0.19725473579959246,0.08467893953414714,0.5562898887468417,0.26709992518601977,0.3808891587560037,0.7012536824581113,2,9,0.18329172677043967,0.07982192004177914,0.6576956678212892,0.40873468669586044,0.4767041425408619,0.857417945892561,8,42,0.17172216309910796,0.06550348181303131,0.5467153906607897,0.2561515825197089,0.34499385547941847,0.7424815788784107,3,17,0.3324811476271447,0.6969268838086372
Bwd Bulk Rate Avg,FWD Init Win Bytes,,,False,False,True,0.2682597713278255,0.2682597713278255,0.43923124227042404,0.8013959492392648,1.9328512270270348,2.539952941589179,4,5,0.1942942346771206,4.121944611665208e-06,0.19429011273250893,0.15610899043756668,0.10051995208723397,0.24243959919805091,0.10051995208723397,0.48592079633796725,565626.5603841342,12,0.0,0.38955303487815457,0.498751377442816,0.15646408343191603,0.08880794191656613,0.4463148689780578,0.16024032402531269,0.3257936145624791,0.49184611626138114,2,4,0.15125227865691523,0.1056251760538188,0.5029153111681212,0.2103363563039656,0.38364286473314496,0.5482608322463439,8,6,0.14135859693351388,0.0782209158916608,0.42720074531963975,0.14535510285977968,0.2849910293815685,0.5100339585256446,3,5,0.1433298145415236,0.4992321857797163
Bwd Bulk Rate Avg,Bwd Init Win Bytes,,,False,False,True,-0.006819920596126168,0.006819920596126168,0.4592326984299117,0.8013959492392648,2.0496098103368645,2.5537330905544584,4,8,0.29727266902167093,7.213403070414113e-06,0.2972654556186005,0.2319451399484707,0.14503514479653243,0.37093456224826626,0.14503514479653243,0.5811542374169723,865413.2462935045,21,0.0,0.4465824185301468,0.6656452275864359,0.20140208933417925,0.11732235980632916,0.49311772455397684,0.20097472949653894,0.38188297464884036,0.5262730805984341,2,5,0.2302751997181187,0.14620475377662837,0.6215441418883487,0.3522173793324299,0.4739883382098937,0.7430929222070003,8,16,0.22033332049429452,0.12315584171995882,0.5169511119417391,0.22429214791240623,0.34347698265932863,0.6530048860213329,3,7,0.2717559143226955,0.6475296675326165
Bwd Bulk Rate Avg,Fwd Act Data Pkts,,,False,False,True,0.00024900666395665996,0.00024900666395665996,0.3235999124815096,0.8013959492392648,2.1376677558739634,2.7739790846593753,4,7,0.16508462045385297,6.182916917497811e-06,0.16507843753693546,0.12612369189707476,0.07722361769424961,0.2059886098671178,0.07722361769424961,0.45227205994020736,480584.15070331405,18,0.0,0.44586425341464025,0.3702437149259811,0.10058934143104456,0.05486416412608949,0.37161779759574354,0.1072036227924411,0.3821941413909389,0.28049520173775927,2,5,0.1339008474406828,0.0869301351072588,0.4923957597966808,0.20029690401022265,0.46978532992449223,0.4263583625363866,8,11,0.06258590520416843,0.03866332756661449,0.2771343363412196,0.057645123616728994,0.34324581697840845,0.1679412268565391,3,7,0.1539633989957973,0.5148115021486629
Bwd Bulk Rate Avg,Fwd Seg Size Min,,,False,False,True,0.18979467342459913,0.18979467342459913,0.29985041818402847,0.8013959492392648,1.9302331893233744,2.5349191709101415,4,9,0.19670996765249793,8.243889223330415e-06,0.1967017237632746,0.1581538268280756,0.10190567898805356,0.24544886201383498,0.10190567898805356,0.4885371686228662,572647.3564150389,24,0.0,0.41752694005697805,0.4711114538775189,0.18173092258128112,0.0997289144158893,0.48396390952483126,0.19250006054073984,0.3702262844860602,0.5199524415398115,2,9,0.14544012657129743,0.10316166058896158,0.4911445686679493,0.19912606113452677,0.4268486839010975,0.4665026943849382,8,9,0.1296414058708578,0.07038712174812861,0.41433401617129145,0.13586355849918294,0.31961540301868613,0.4250845147511234,3,9,0.1433806078278605,0.499308561226282
Bwd Bulk Rate Avg,Active Mean,,12.0,False,False,True,-0.008589660010116441,0.008589660010116441,0.16656005543662045,0.8013959492392648,1.1969149394592287,1.9456318287703218,4,5,0.05267905992817168,4.121944611665208e-06,0.052674937983560016,0.05378346988460961,0.04400892348069344,0.06572897958064595,0.04400892348069344,0.2653686533753937,153349.76943015278,12,0.0,0.42811285918933567,0.12303984067029433,0.03170897034171502,0.02444906229570353,0.18054594001845733,0.023905419641249034,0.3624658951702543,0.06595219015024956,2,3,0.057653544578173295,0.04613259992919374,0.3040479582710959,0.06997163709296336,0.45880829485050373,0.15250734975435143,8,12,0.03409660672546867,0.02428200593395167,0.1925145135901225,0.027242470402025966,0.33672170236233856,0.08090500318482877,3,5,0.0498919878557755,0.3081673149286475
Bwd Bulk Rate Avg,Active Std,,,False,False,True,-0.012206361893480604,0.012206361893480604,0.19771560210340886,0.8013959492392648,0.579061549975275,1.3287970097232937,4,3,0.05166048949124602,2.060972305832604e-06,0.05165842851894019,0.07583247923173292,0.06446055606841737,0.06446055606841737,0.08921060036043822,0.26288714828177334,150390.45902580698,6,0.0,0.3206415620268369,0.16110958352497204,0.04915728119041541,0.04451273715463097,0.18770857378508476,0.02587489522443392,0.2622024364967695,0.09868289391259229,2,2,0.07712399747089406,0.06615148515111388,0.2919032317956633,0.06424177599405331,0.3465577531808293,0.18537105404343035,8,6,0.0460526574887341,0.04605265622815055,0.18887623991230745,0.026203749322412973,0.280137883402226,0.09353875671570365,3,3,0.0448561841006558,0.2929264434098584
Bwd Bulk Rate Avg,Active Max,,,False,False,True,-0.013393518941237194,0.013393518941237194,0.1725118364881299,0.8013959492392648,1.1969149394472869,1.9374146477611618,4,5,0.06089624092538992,4.121944611665208e-06,0.06089211898077826,0.06217357955791467,0.05087422420251276,0.07598256397300344,0.05087422420251276,0.28451656958207616,177272.01517978293,12,0.0,0.42811285918933567,0.14223380044243972,0.03734899166842431,0.02879777596504666,0.1956590562799238,0.028157436504225083,0.3624658951702543,0.07768299550223676,2,3,0.0645227906094815,0.051629160138294286,0.32073940373381227,0.07830854671099216,0.4588081163718252,0.170678207112469,8,12,0.03757429888343271,0.026758564504785712,0.2019010633664695,0.03002117510296174,0.33672391615580666,0.08915664632823568,3,5,0.0624385750945251,0.3426290649932232
Bwd Bulk Rate Avg,Active Min,,12.0,False,False,True,-0.004721728635495003,0.004721728635495003,0.15557239648213525,0.8013959492392648,1.1969149392562177,1.9513297609458555,4,5,0.04698112754962702,4.121944611665208e-06,0.04697700560501536,0.04796562583954639,0.03924840777257541,0.05861897062196143,0.03924840777257541,0.2510949748730275,136761.679345431,12,0.0,0.42811273089080254,0.10973045699264114,0.0257657621073772,0.019866577693208112,0.16300058888135405,0.019424829911222182,0.3624658951702543,0.0535907796293445,2,3,0.054138017561661686,0.04331958302756858,0.29506139297774375,0.06570499240398395,0.45880780100532564,0.14320809772635335,8,12,0.030047923905071227,0.021398651182279054,0.18092553287646757,0.024007739493035786,0.3367279766569844,0.07129713346477241,3,5,0.0584728982428082,0.3322146698837094
Bwd Bulk Rate Avg,Idle Mean,,2.0,False,False,False,-0.031213472878704844,0.031213472878704844,0.16389007228974287,0.8013959492392648,1.20940239447707,1.959328514407119,4,5,0.05146982930921573,4.121944611665208e-06,0.05146570736460407,0.05227679606774272,0.04255465972254601,0.0642200742510098,0.04255465972254601,0.2624136337182825,149829.4000912719,12,0.0,0.42888345954937374,0.11999928236607421,0.027891252337754895,0.021404766573070288,0.16988913565672065,0.02112612441032857,0.3631463176927531,0.0581752406152793,2,3,0.06084494648195512,0.048411604024864746,0.31277680629058474,0.07426385582919912,0.4597734185164211,0.1615227258435923,8,12,0.03300975643549754,0.023507922253032734,0.1894783844947052,0.026374189472794886,0.33672391615580666,0.07832585749742586,3,5,0.0706023041952343,0.3628889228459609
Bwd Bulk Rate Avg,Idle Std,,,False,False,True,-0.008566417827933097,0.008566417827933097,0.18694839036815855,0.8013959492392648,0.5892517608826818,1.3418507719416404,4,3,0.04879693818030617,2.060972305832604e-06,0.04879487720800034,0.07100684452917913,0.060887351944216205,0.060887351944216205,0.08280819922354928,0.2557477848997483,142053.95308780114,6,0.0,0.3245423811204914,0.15034978494806964,0.04676679946695746,0.04268934489826311,0.1838909282030198,0.024814972006891364,0.2659019131784998,0.0933237813532883,2,2,0.07292814642182628,0.06313932139845833,0.2854650606987886,0.06131656957406947,0.3509602802306118,0.17471085199094064,8,6,0.04233367295584111,0.04233367179705605,0.1812214526984012,0.024087664306956514,0.280137883402226,0.0859850299945727,3,3,0.0402544367372943,0.2781245827588067
Bwd Bulk Rate Avg,Idle Max,,2.0,False,False,False,-0.0313760949271922,0.0313760949271922,0.16383850999072092,0.8013959492392648,1.2094023944241215,1.958728721965183,4,5,0.05206962169820306,4.121944611665208e-06,0.0520654997535914,0.052886041059549076,0.043050600853476326,0.06496850876650329,0.043050600853476326,0.26388411300122167,151575.54404659796,12,0.0,0.42888405379761235,0.12139761152826814,0.028368160471032577,0.021770763307704097,0.1713140899813416,0.02148735668571,0.3631474537691962,0.05916978478765986,2,3,0.06337177268817035,0.05042208668296391,0.3188703494721979,0.07734795513298373,0.4597734185164211,0.1682305936314611,8,12,0.03448866396261858,0.024561127333305795,0.19359759379896702,0.02755580944017153,0.33672354564277573,0.08183511309721424,3,5,0.0719831491570284,0.3661735511640663
Bwd Bulk Rate Avg,Idle Min,,2.0,False,False,True,-0.030236313853291622,0.030236313853291622,0.16226765645694885,0.8013959492392648,1.20940239447707,1.9623867557404444,4,5,0.0484115879758904,4.121944611665208e-06,0.04840746603127874,0.04917035749544117,0.04002593863906603,0.06040393151129617,0.04002593863906603,0.2547643157385622,140926.10335699626,12,0.0,0.42888345954937374,0.11286857759014601,0.028748810598383204,0.022062888129222493,0.17244247881709204,0.021775678696516528,0.3631463176927531,0.05996392538100926,2,3,0.05794673259301395,0.04610562479328307,0.3056048727249886,0.07072646199095431,0.45977366477254195,0.15382886713605906,8,12,0.027519480848938793,0.01959801846780654,0.1732667368861574,0.021987560057315593,0.33672391615580666,0.06529848045346935,3,5,0.0670144267463914,0.3541682792271605
Subflow Fwd Packets,Subflow Fwd Bytes,,4.0,False,False,False,-0.02505003053146644,0.02505003053146644,0.12011384628351655,0.17466193479883466,4.0551645639590905,4.180498210914604,2,18,0.04932828784332077,5.839421533192378e-06,0.04932244842178758,0.05860588821764821,0.012162872219822731,0.2823880800278222,0.012162872219822731,0.25708016645219156,143589.84334395122,17,0.0,0.10980797144076228,0.44917001720950095,0.06348494037827916,0.014624941942970905,0.2540656805162253,0.048133290062336166,0.09242744668835304,0.5207683625041817,2,10,0.058369813169170545,0.011362755510474803,0.2646295848854132,0.052371041521946424,0.12093330546420471,0.43305722373931005,2,29,0.05031875578293433,0.01061460196431506,0.23689948679583697,0.04166336479039036,0.10980726865526493,0.37942264934383035,2,18,0.0474129820929025,0.3007802990559017
Subflow Fwd Packets,Subflow Bwd Packets,,,False,False,True,-0.0012791841513724428,0.0012791841513724428,0.0012791841513723047,0.17466193479883466,0.0009413771551688858,0.17560098245458275,2,2,2.3294994208056252e-06,3.43495384305434e-07,1.986004036500191e-06,0.00015488136448673463,1.1370560155465779e-05,1.1370560155465779e-05,0.0021096794473877967,0.0016592716495332786,5.781748830529404,1,0.016193421591938845,0.0003079801747810337,0.006448480126723063,0.00015488136448673463,1.1370560155465779e-05,0.0016592716495332786,1.986004036500191e-06,0.0003079801747810337,0.006448480126723063,2,2,0.00015488136448673463,1.1370560155465779e-05,0.0016592716495332786,1.986004036500191e-06,0.0003079801747810337,0.006448480126723063,2,2,0.00015488136448673463,1.1370560155465779e-05,0.0016592716495332786,1.986004036500191e-06,0.0003079801747810337,0.006448480126723063,2,2,0.0006825625049868,0.0369349922252984
Subflow Fwd Packets,Subflow Bwd Bytes,,0.0,False,False,False,-0.10479994200011894,0.10479994200011894,0.23924341840278163,0.17466193479883466,4.060089918357669,4.1625274817271105,2,18,0.07222437142939242,5.839421533192378e-06,0.07221853200785923,0.08575939269678146,0.017787421820714765,0.4134760793245322,0.017787421820714765,0.3086546079662355,210246.0041898058,17,0.0,0.11461841595227697,0.6300779103240134,0.09730136557707003,0.022896488953724415,0.3086608889963107,0.07222162346631843,0.08961158030112636,0.8059407414044973,2,9,0.07635549237186837,0.014101968910430532,0.3086378577961762,0.07221028811863589,0.12133953072268006,0.5951093406127602,2,42,0.07589341594946643,0.016039355199397552,0.2885793939563912,0.06272195161546441,0.11456719384114718,0.5474686907530559,2,17,0.049740571072899,0.3077222418750992
Subflow Fwd Packets,FWD Init Win Bytes,,,False,False,True,-0.03363459252802381,0.03363459252802381,0.019171725427170657,0.17466193479883466,1.9328512270270348,2.0717706473173414,2,5,0.03574251450852817,1.373981537221736e-06,0.03574114052699095,0.061513446429513646,0.018491407940364486,0.2046303939559326,0.018491407940364486,0.21986422328298078,104051.29780495142,4,0.0,0.10344572855828792,0.34550619948364625,0.05106785500162014,0.015888640749238996,0.19739236006185706,0.028668617772628684,0.05895988026245152,0.48623941644749635,2,4,0.06092483900508821,0.01804347047739284,0.22043245523133648,0.035930807190884415,0.10647807562563875,0.33744793920968147,2,6,0.06362224705791761,0.019505381283275402,0.22137363620984285,0.036246145553659785,0.10699762163479919,0.33875655364914514,2,5,0.0287474476547204,0.2363753162899554
Subflow Fwd Packets,Bwd Init Win Bytes,,,False,False,True,-0.02793041950211175,0.02793041950211175,0.12591761317635125,0.17466193479883466,2.0496098103368645,2.2053106364809887,2,8,0.018961108654710568,2.404467690138038e-06,0.01895870418702043,0.031686474499399056,0.009249908978482331,0.10854514012372501,0.009249908978482331,0.16105890200663683,55193.47581731249,7,0.0,0.10927508231155218,0.17349521762854972,0.03466193396557752,0.01106806223215657,0.16106322179505347,0.018959734673172902,0.09036552846448863,0.20981158407792191,2,5,0.02922280633368788,0.007868580811019031,0.1610473819742057,0.018955956223945986,0.12119264025710987,0.15641177701658265,2,16,0.029108639441911992,0.009014497309980002,0.1500070446672308,0.0164172558586667,0.11004849037558127,0.14918201787808927,2,7,0.0155167541057119,0.1748053539574501
Subflow Fwd Packets,Fwd Act Data Pkts,,,False,False,True,0.014141867176961037,0.014141867176961037,0.11818054838618566,0.17466193479883466,2.1376677558739634,2.286375116831436,2,7,0.025954573841362016,2.060972305832604e-06,0.025952512869056185,0.042472730160688706,0.012140573668542692,0.14858711429566357,0.012140573668542692,0.18798487366204925,75554.18225352155,6,0.0,0.11222681041057246,0.23125056102112385,0.039410410476776035,0.01178283358898593,0.1772379793596617,0.023023451967603793,0.0977692457261201,0.23548767096044837,2,5,0.042491291160672705,0.01169895634507284,0.19151757013463747,0.026955724078624763,0.12194935424022998,0.22104031830725607,2,11,0.01596635406211567,0.005464786709887282,0.105979241843501,0.008147728745999767,0.11011762611755992,0.0739911405037135,2,7,0.0258632015405648,0.224524751797593
Subflow Fwd Packets,Fwd Seg Size Min,,,False,False,True,0.08208613237705599,0.08208613237705599,0.10253932275220547,0.17466193479883466,1.9302331893233744,2.0609320409371126,2,9,0.04396308318509634,2.747963074443472e-06,0.0439603352220219,0.07571064964956566,0.022774624053289536,0.25168812696740606,0.022774624053289536,0.2431504838655915,127979.40592684249,8,0.0,0.10926297920581328,0.4023351325540555,0.07571064964956566,0.022774624053289536,0.2431504838655915,0.0439603352220219,0.10926297920581328,0.4023351325540555,2,9,0.07571064964956566,0.022774624053289536,0.2431504838655915,0.0439603352220219,0.10926297920581328,0.4023351325540555,2,9,0.07571064964956566,0.022774624053289536,0.2431504838655915,0.0439603352220219,0.10926297920581328,0.4023351325540555,2,9,0.0338618885977908,0.2558933893828606
Subflow Fwd Packets,Active Mean,,12.0,False,False,True,0.13454801174439068,0.13454801174439068,0.023265493127663038,0.17466193479883466,1.1969149394592287,1.3643937731527422,2,5,0.007183101105321166,1.373981537221736e-06,0.007181727123783944,0.015707176449112965,0.006000198415961521,0.041117872260234806,0.006000198415961521,0.09953185939829527,20907.78348683136,4,0.0,0.10734453887706262,0.06690351646122293,0.008945786988824199,0.0037809471237592973,0.0714971804075238,0.0036968750188314196,0.08602025075757391,0.04297679890808639,2,3,0.023852009026189336,0.008094071685913643,0.12990417191778753,0.012276686063227432,0.12121377204189257,0.10128128063686112,2,12,0.01674719814960235,0.00660785232728967,0.10111695234149944,0.007413482310184561,0.10946486177762792,0.0677247674714527,2,5,0.0188547424071527,0.1923729080458905
Subflow Fwd Packets,Active Std,,,False,False,True,0.025990360131312888,0.025990360131312888,0.04117720365942748,0.17466193479883466,0.579061549975275,0.7514441989824476,2,3,0.0022792857916620335,6.86990768610868e-07,0.0022785988008934225,0.007164837862115273,0.003934985496776146,0.013045766403067609,0.003934985496776146,0.05615892521960066,6633.564539741548,2,0.0,0.10818472026896309,0.021062112978879933,0.006267064227468631,0.00379375851741103,0.0500361694533136,0.0018082433405684469,0.08785785635993076,0.020581464373095385,2,2,0.008673588974547947,0.0042885347563140575,0.06510438183770748,0.0030639876348545355,0.12023746866305411,0.025482802232312966,2,6,0.007272979010953112,0.004029555036195398,0.056333358113431944,0.002292798259588497,0.10868094815026053,0.02109659787305601,2,3,0.004629248519306,0.0959987975029458
Subflow Fwd Packets,Active Max,,,False,False,True,0.1035982894394166,0.1035982894394166,0.023629649671111707,0.17466193479883466,1.1969149394472869,1.3644236097537983,2,5,0.007153264492323341,1.373981537221736e-06,0.007151890510786119,0.015641920705423085,0.005975270485042763,0.04094704732902018,0.005975270485042763,0.09932591615304129,20820.92172867948,4,0.0,0.10734453887706262,0.06662556461281083,0.008912359570637947,0.0037668189871510925,0.07136381621207274,0.0036830610316002047,0.08602025075757391,0.042816208964328306,2,3,0.01914479462923639,0.006496699710885767,0.11647955689802533,0.009853871560460276,0.12121377253505763,0.08129333288104966,2,12,0.016435327744988334,0.00648477727195667,0.10017596954382689,0.007275451340085882,0.10946486069486848,0.06646380668556355,2,5,0.0147782100980018,0.170657261562188
Subflow Fwd Packets,Active Min,,12.0,False,False,True,0.1298644746849499,0.1298644746849499,0.026211813608592625,0.17466193479883466,1.1969149392562177,1.3661275558309076,2,5,0.00544931822414485,1.373981537221736e-06,0.005447944242607628,0.011915214827284835,0.0045516553131111125,0.031191365473434436,0.0045516553131111125,0.0867410298669566,15860.312806309355,4,0.0,0.1073445417467047,0.050751944663035196,0.005208590872479491,0.0022014169019364373,0.054584842434220654,0.002152466798467473,0.08602025075757391,0.02502279148817702,2,3,0.019566929749789776,0.006639949376095285,0.11774787240201312,0.010071145491902161,0.12121385394065967,0.08308576259634891,2,12,0.01498999043471313,0.0059145002406994635,0.095691021912594,0.00663564164865681,0.10946498602689035,0.060618850734852764,2,5,0.0119455525272025,0.1536488590070882
Subflow Fwd Packets,Idle Mean,,2.0,False,False,False,0.016663577155603883,0.016663577155603883,0.004702001194055748,0.17466193479883466,1.20940239447707,1.3795416942862788,2,5,0.004522634989625907,1.373981537221736e-06,0.004521261008088685,0.00983728001807261,0.0037384257123483037,0.02588578337515846,0.0037384257123483037,0.07904553728873219,13162.508769167061,4,0.0,0.10702388852373577,0.042245344197954074,0.0035030357220806672,0.0014736319567006113,0.04488053576930959,0.0014544485662114587,0.08546891350711727,0.017017281565072685,2,3,0.015408610843040743,0.005199344681909121,0.10486164491000849,0.007975843635862484,0.12111209784267998,0.0658550531113977,2,12,0.004662849916110844,0.0018397894844337929,0.05345442065768951,0.0020641108103993566,0.10946486069486848,0.018856378177404636,2,5,0.0213109200255532,0.2042701586355401
Subflow Fwd Packets,Idle Std,,,False,False,True,0.05299629783996139,0.05299629783996139,0.005731234765622362,0.17466193479883466,0.5892517608826818,0.7611000873300517,2,3,0.0028136083514647137,6.86990768610868e-07,0.0028129213606961027,0.00876815085406627,0.004773717360610733,0.016104947903708155,0.004773717360610733,0.06238544461227573,8189.109633551496,2,0.0,0.10773415767501515,0.026109837598409635,3.871991007253271e-07,2.3251687793499273e-07,0.0003951244854708458,1.1261920667994521e-07,0.08707903197287253,1.2932987899432452e-06,2,2,0.018087456966088038,0.008859984045086547,0.09434478349027464,0.0064494153746940544,0.12015472437532297,0.05367592001250195,2,6,0.008940000559009485,0.00495315938928104,0.06244521911570888,0.0028183248833177858,0.10868094815026053,0.02593209694325831,2,3,0.0110884874341987,0.1480975137105955
Subflow Fwd Packets,Idle Max,,2.0,False,False,False,0.02771406927668954,0.02771406927668954,0.003331710245316455,0.17466193479883466,1.2094023944241215,1.3785451435198077,2,5,0.005519185703148466,1.373981537221736e-06,0.005517811721611244,0.012005557497470763,0.004562428309263145,0.03159138096097661,0.004562428309263145,0.08729335454374096,16063.714313857678,4,0.0,0.10702390754479206,0.05155681425014227,0.005516041039375136,0.002320448603764889,0.05630199049108162,0.0022902415553941406,0.08546909466508545,0.026796136830143768,2,3,0.018631316937795753,0.006286785981180323,0.11524076421319723,0.009643988815070254,0.12111209784267998,0.07962861668532427,2,12,0.010874217581411936,0.004290567253480631,0.08155364778858684,0.004813706310085698,0.10946488714201584,0.043974889444142636,2,5,0.0154347435915616,0.1743499058756618
Subflow Fwd Packets,Idle Min,,2.0,False,False,True,0.008437948294749502,0.008437948294749502,0.010197838832607425,0.17466193479883466,1.20940239447707,1.3803553831971378,2,5,0.003708946078766928,1.373981537221736e-06,0.0037075720972297066,0.008066870026391084,0.0030656232484414857,0.021227132869562394,0.0030656232484414857,0.07160028066419417,10793.659148365605,4,0.0,0.10702388852373577,0.034642472333711184,0.0011685319721433621,0.0004915696536357483,0.025929963635976598,0.00048517051674445467,0.08546891350711727,0.0056765728828886185,2,3,0.013309323549419487,0.004490979837651922,0.09749361824013215,0.006889205302258589,0.12111218776916557,0.05688284085321872,2,12,0.005516172742109875,0.002176479360870945,0.05813263532533234,0.002441852513776811,0.10946486069486848,0.022307181485238768,2,5,0.0174450934554943,0.185171654976183
Subflow Fwd Bytes,Subflow Bwd Packets,4.0,,False,False,False,-0.004370454490567851,0.004370454490567851,0.011541038566752027,4.0551645639590905,0.0009413771551688858,4.0559381572491775,18,2,0.00016778386508153886,5.839421533192378e-06,0.00016194444354834648,0.0026210782255765832,3.993535675164778e-05,3.993535675164778e-05,0.17202928991759225,0.014982572211318544,471.46031925816646,17,1.921286598354753e-89,0.00024866290032822384,0.6512609775506805,0.0029588029957459375,5.004056199317829e-05,0.015109139399158776,0.00016469240662234588,0.000199033834946049,0.8274593446234312,10,2,0.0024011954629169605,3.431670387512513e-05,0.014806775115357546,0.0001581659943209867,0.00031842576727362897,0.4967122971083927,29,2,0.002274212140974281,3.521984879573415e-05,0.01384286485055203,0.00013824139738562014,0.00024866290032777975,0.5559389728157864,18,2,0.0019162191317079,0.0618474239112287
Subflow Fwd Bytes,Subflow Bwd Bytes,4.0,0.0,False,False,False,-0.013982542119439808,0.013982542119439808,0.41855115732681253,4.0551645639590905,4.060089918357669,7.148752133668249,18,18,0.9665023486485103,9.927016606427042e-05,0.966403078482446,0.23816955058641456,0.23802504326637228,0.2383141456382571,0.23802504326637228,0.8591162777315879,2813438.3244670513,289,0.0,1.4797959935918454,0.6530650729339639,0.24509427007301648,0.23994220051827087,0.8157055315599661,0.7896925390047091,1.3870500542321322,0.5693324019527768,10,9,0.25910032532305255,0.245817088325775,0.9084871989066726,1.2587265569249122,1.5189349615797663,0.8286902262199399,29,42,0.1898689234417399,0.18951557300907423,0.8021396603544663,0.7438674081498091,1.4349382115593274,0.5183968216592816,18,17,1.2339524610057264,0.956680585857222
Subflow Fwd Bytes,FWD Init Win Bytes,4.0,,False,False,False,0.12206746669835304,0.12206746669835304,0.03876226570413299,4.0551645639590905,1.9328512270270348,5.373948184131483,18,5,0.6140676068546425,2.335768613276951e-05,0.6140442491685096,0.21932907805695487,0.15142276952849804,0.15142276952849804,0.31768831484924265,0.757045130493192,1787634.6443785261,68,0.0,1.0559678785581612,0.5814989846158365,0.1939080708459392,0.14357545174846323,0.6932487114773767,0.4725323964900391,0.990712382651309,0.4769622392580426,10,4,0.22026588118722834,0.14478277845788007,0.776853156148682,0.6673051176090622,1.0586867981663775,0.6303140067155084,29,6,0.17533709415030915,0.12064301543912659,0.6937692480123161,0.47353579329221424,1.0183728499715885,0.4649925548441569,18,5,0.4969958141399404,0.7936646324217181
Subflow Fwd Bytes,Bwd Init Win Bytes,4.0,,False,False,False,0.143915956702287,0.143915956702287,0.23393302621452983,4.0551645639590905,2.0496098103368645,5.644176660454962,18,8,0.46059771384099335,4.087595073234664e-05,0.46055683789026103,0.15975093088636153,0.11357290946550776,0.11357290946550776,0.22470464161886794,0.6869489065382579,1340794.8372334945,119,0.0,0.952052195784581,0.4837516681642845,0.11616541389372743,0.08380722814960698,0.5637021716397139,0.27582452207847663,0.8901689371756937,0.3098563773227203,10,5,0.16706244437121257,0.1207813003362849,0.7333382938788647,0.5566820908146024,0.9836439405331641,0.5659386164803336,29,16,0.10604582887456994,0.07223502102892215,0.570095362123061,0.28352961720912756,0.8819831327124744,0.32146829876117133,18,7,0.5367728168060824,0.8112986574542317
Subflow Fwd Bytes,Fwd Act Data Pkts,4.0,,False,False,False,0.13895405983710873,0.13895405983710873,0.4285577247902886,4.0551645639590905,2.1376677558739634,5.5807390930899325,18,7,0.6120932267431209,3.5036529199154266e-05,0.6120581902139218,0.2078827096352067,0.15093300914435995,0.15093300914435995,0.28632054187657807,0.7562674065169371,1781852.735667864,102,0.0,1.1571672474078283,0.5289280279795285,0.22266220425914643,0.1715659711357141,0.7367938486947966,0.5646541836339206,1.1020694435365386,0.5123580795616168,10,5,0.20494873181415085,0.14490834682131762,0.777057793634321,0.6678838633164188,1.1860985460224434,0.5630930630141596,29,11,0.11586747209436991,0.07141145649010085,0.5674302581178648,0.28029704476555445,0.734588038346018,0.38157039065959336,18,7,0.5087607730187607,0.7990683534176827
Subflow Fwd Bytes,Fwd Seg Size Min,4.0,,False,False,False,0.03217295400457873,0.03217295400457873,0.1389075980261487,4.0551645639590905,1.9302331893233744,5.283028625676488,18,9,0.7023691276059765,4.671537226553902e-05,0.702322412233711,0.2510310234426048,0.17319208657417046,0.17319208657417046,0.36385366085219145,0.7888528866408298,2044634.2056497918,136,0.0,1.0691769563170963,0.6568813591465175,0.2703004547199372,0.2070026794544128,0.7817351550759917,0.6812827054434119,1.0352636608322643,0.6580765183003896,10,9,0.24500221694079588,0.15855178260234218,0.7980557323431406,0.7307665805526881,1.0822056099349882,0.6752566922995231,29,9,0.22590357935727662,0.15841732937746694,0.7600556945840887,0.6218037195517888,1.0669359167714223,0.5827938770993708,18,9,0.5218025498299079,0.8048709606344696
